record_id,area,disease,date,cases
REC_02634,Kothrud,Dengue,2025-12-28,5
REC_02635,Viman Nagar,Dengue,2025-12-08,1
REC_02636,Hingne Khurd,Dengue,2025-11-30,1
REC_02637,Kothrud,Diarrhea,2026-02-17,5
REC_02638,Viman Nagar,Diarrhea,2026-02-24,3
REC_02639,Wakad,Diarrhea,2026-02-09,2
REC_02640,Kalyani Nagar,Dengue,2026-01-15,1
REC_02641,Wakad,Diarrhea,2026-02-13,5
REC_02642,Baner,Cholera,2025-12-09,4
REC_02643,Shivajinagar,Malaria,2025-12-15,3
REC_02644,Baner,Diarrhea,2026-01-15,0
REC_02645,Hingne Khurd,Diarrhea,2026-01-11,1
REC_02646,Kothrud,Diarrhea,2025-12-23,2
REC_02647,Hingne Khurd,Diarrhea,2025-12-07,9
REC_02648,Kalyani Nagar,Typhoid,2026-02-12,1
REC_02649,Viman Nagar,Malaria,2025-12-25,2
REC_02650,Wakad,Typhoid,2025-12-06,3
REC_02651,Baner,Dengue,2026-02-16,4
REC_02652,Koregaon Park,Dengue,2025-12-14,1
REC_02653,Baner,Dengue,2026-01-16,2
REC_02654,Kalyani Nagar,Diarrhea,2025-12-02,3
REC_02655,Baner,Diarrhea,2025-12-15,3
REC_02656,Kalyani Nagar,Dengue,2026-02-16,6
REC_02657,Koregaon Park,Dengue,2026-02-26,5
REC_02658,Hingne Khurd,Cholera,2025-12-13,3
REC_02659,Wakad,Typhoid,2026-02-25,1
REC_02660,Kothrud,Diarrhea,2026-02-12,2
REC_02661,Viman Nagar,Diarrhea,2025-12-02,2
REC_02662,Kothrud,Diarrhea,2026-02-10,2
REC_02663,Hingne Khurd,Malaria,2026-02-07,2
REC_02664,Viman Nagar,Cholera,2025-12-30,6
REC_02665,Baner,Dengue,2026-02-17,4
REC_02666,Koregaon Park,Diarrhea,2026-02-12,3
REC_02667,Koregaon Park,Malaria,2025-12-16,2
REC_02668,Shivajinagar,Diarrhea,2026-01-17,1
REC_02669,Hingne Khurd,Diarrhea,2025-12-02,1
REC_02670,Hingne Khurd,Diarrhea,2026-02-20,4
REC_02671,Wakad,Dengue,2026-02-25,5
REC_02672,Kothrud,Diarrhea,2026-01-23,4
REC_02673,Hingne Khurd,Dengue,2026-02-09,1
REC_02674,Hingne Khurd,Dengue,2026-01-08,4
REC_02675,Baner,Dengue,2026-02-03,2
REC_02676,Baner,Diarrhea,2026-02-24,4
REC_02677,Viman Nagar,Diarrhea,2026-01-08,1
REC_02678,Kalyani Nagar,Diarrhea,2025-12-29,2
REC_02679,Kalyani Nagar,Diarrhea,2025-12-24,4
REC_02680,Shivajinagar,Diarrhea,2025-12-06,1
REC_02681,Kalyani Nagar,Diarrhea,2026-01-18,3
REC_02682,Wakad,Malaria,2026-02-18,3
REC_02683,Shivajinagar,Malaria,2025-11-30,7
REC_02684,Viman Nagar,Diarrhea,2026-01-12,4
REC_02685,Baner,Diarrhea,2026-01-17,3
REC_02686,Kalyani Nagar,Typhoid,2025-12-06,1
REC_02687,Kothrud,Typhoid,2025-12-02,3
REC_02688,Baner,Dengue,2025-11-30,2
REC_02689,Koregaon Park,Dengue,2026-01-19,3
REC_02690,Wakad,Diarrhea,2026-01-06,3
REC_02691,Baner,Malaria,2026-01-11,2
REC_02692,Wakad,Dengue,2026-01-23,5
REC_02693,Wakad,Typhoid,2026-01-25,3
REC_02694,Wakad,Dengue,2026-01-21,0
REC_02695,Viman Nagar,Cholera,2026-01-01,2
REC_02696,Wakad,Diarrhea,2026-02-17,2
REC_02697,Wakad,Diarrhea,2026-01-30,1
REC_02698,Koregaon Park,Dengue,2025-12-10,3
REC_02699,Kothrud,Dengue,2026-02-09,7
REC_02700,Shivajinagar,Diarrhea,2026-01-20,1
REC_02701,Hingne Khurd,Dengue,2025-11-30,6
REC_02702,Koregaon Park,Malaria,2025-12-13,6
REC_02703,Shivajinagar,Malaria,2026-02-22,3
REC_02704,Wakad,Dengue,2025-12-20,2
REC_02705,Kothrud,Dengue,2026-01-02,1
REC_02706,Baner,Diarrhea,2026-02-27,5
REC_02707,Kothrud,Dengue,2025-12-13,3
REC_02708,Koregaon Park,Dengue,2026-01-08,1
REC_02709,Wakad,Diarrhea,2026-01-03,3
REC_02710,Kothrud,Cholera,2026-01-10,3
REC_02711,Kalyani Nagar,Malaria,2026-02-19,6
REC_02712,Kothrud,Dengue,2025-12-19,3
REC_02713,Wakad,Diarrhea,2026-01-28,3
REC_02714,Viman Nagar,Cholera,2025-12-08,1
REC_02715,Kalyani Nagar,Diarrhea,2026-01-01,1
REC_02716,Kothrud,Diarrhea,2026-01-17,2
REC_02717,Hingne Khurd,Malaria,2026-02-05,6
REC_02718,Hingne Khurd,Diarrhea,2025-12-03,5
REC_02719,Kothrud,Dengue,2026-01-16,1
REC_02720,Viman Nagar,Diarrhea,2025-12-15,2
REC_02721,Baner,Diarrhea,2026-01-15,2
REC_02722,Wakad,Cholera,2025-12-25,2
REC_02723,Hingne Khurd,Dengue,2026-02-07,3
REC_02724,Baner,Dengue,2026-01-05,2
REC_02725,Kothrud,Diarrhea,2025-12-21,1
REC_02726,Koregaon Park,Diarrhea,2025-12-06,5
REC_02727,Baner,Diarrhea,2026-01-10,2
REC_02728,Kalyani Nagar,Dengue,2025-12-29,3
REC_02729,Shivajinagar,Dengue,2026-02-11,0
REC_02730,Hingne Khurd,Diarrhea,2026-02-16,3
REC_02731,Kothrud,Malaria,2025-12-05,5
REC_02732,Koregaon Park,Typhoid,2025-12-23,2
REC_02733,Wakad,Diarrhea,2026-02-03,5
REC_02734,Koregaon Park,Diarrhea,2026-01-08,7
REC_02735,Viman Nagar,Diarrhea,2025-12-14,2
REC_02736,Kalyani Nagar,Diarrhea,2026-01-21,6
REC_02737,Kothrud,Malaria,2026-02-22,4
REC_02738,Wakad,Typhoid,2026-02-19,4
REC_02739,Viman Nagar,Dengue,2025-12-04,1
REC_02740,Viman Nagar,Diarrhea,2026-02-26,4
REC_02741,Kothrud,Dengue,2026-01-04,2
REC_02742,Kalyani Nagar,Diarrhea,2026-02-11,8
REC_02743,Baner,Malaria,2026-01-14,3
REC_02744,Baner,Dengue,2025-12-22,5
REC_02745,Viman Nagar,Cholera,2026-02-25,1
REC_02746,Baner,Dengue,2026-01-13,5
REC_02747,Shivajinagar,Diarrhea,2025-12-09,3
REC_02748,Viman Nagar,Cholera,2026-01-22,6
REC_02749,Viman Nagar,Dengue,2026-02-07,2
REC_02750,Wakad,Diarrhea,2026-02-14,2
REC_02751,Baner,Dengue,2026-02-22,5
REC_02752,Kalyani Nagar,Dengue,2025-12-31,4
REC_02753,Viman Nagar,Diarrhea,2026-01-11,2
REC_02754,Koregaon Park,Cholera,2025-12-14,2
REC_02755,Kalyani Nagar,Dengue,2026-02-03,0
REC_02756,Shivajinagar,Diarrhea,2025-12-14,2
REC_02757,Wakad,Diarrhea,2026-02-18,3
REC_02758,Kothrud,Typhoid,2025-12-19,3
REC_02759,Kalyani Nagar,Dengue,2026-01-18,3
REC_02760,Viman Nagar,Diarrhea,2025-12-05,1
REC_02761,Shivajinagar,Diarrhea,2026-02-16,3
REC_02762,Hingne Khurd,Diarrhea,2025-12-16,4
REC_02763,Shivajinagar,Cholera,2025-12-25,2
REC_02764,Shivajinagar,Typhoid,2025-12-21,4
REC_02765,Wakad,Dengue,2026-02-10,3
REC_02766,Kothrud,Diarrhea,2026-02-01,6
REC_02767,Hingne Khurd,Malaria,2026-02-13,3
REC_02768,Baner,Malaria,2026-02-23,4
REC_02769,Baner,Diarrhea,2026-01-26,3
REC_02770,Kalyani Nagar,Malaria,2026-02-24,1
REC_02771,Shivajinagar,Diarrhea,2026-01-05,2
REC_02772,Koregaon Park,Cholera,2026-02-15,2
REC_02773,Wakad,Dengue,2026-02-25,3
REC_02774,Koregaon Park,Cholera,2026-02-09,5
REC_02775,Wakad,Diarrhea,2026-02-27,2
REC_02776,Baner,Diarrhea,2025-12-27,4
REC_02777,Kalyani Nagar,Typhoid,2026-02-23,4
REC_02778,Kalyani Nagar,Malaria,2026-01-17,3
REC_02779,Kalyani Nagar,Diarrhea,2026-02-10,3
REC_02780,Hingne Khurd,Diarrhea,2026-02-04,6
REC_02781,Kothrud,Malaria,2026-02-26,4
REC_02782,Hingne Khurd,Cholera,2026-02-13,2
REC_02783,Viman Nagar,Typhoid,2026-02-04,3
REC_02784,Viman Nagar,Dengue,2026-01-09,0
REC_02785,Koregaon Park,Dengue,2026-01-14,4
REC_02786,Kothrud,Diarrhea,2026-02-24,4
REC_02787,Baner,Dengue,2026-02-24,1
REC_02788,Kothrud,Diarrhea,2026-01-23,1
REC_02789,Wakad,Dengue,2026-02-19,6
REC_02790,Viman Nagar,Diarrhea,2025-12-10,2
REC_02791,Shivajinagar,Dengue,2025-12-25,1
REC_02792,Shivajinagar,Malaria,2026-02-09,2
REC_02793,Baner,Diarrhea,2026-02-19,3
REC_02794,Wakad,Diarrhea,2025-12-12,1
REC_02795,Koregaon Park,Cholera,2026-01-04,3
REC_02796,Hingne Khurd,Typhoid,2026-02-01,3
REC_02797,Wakad,Malaria,2026-01-19,2
REC_02798,Shivajinagar,Dengue,2026-02-13,2
REC_02799,Shivajinagar,Typhoid,2025-12-21,3
REC_02800,Koregaon Park,Cholera,2026-01-28,6
REC_02801,Viman Nagar,Typhoid,2025-12-01,3
REC_02802,Wakad,Dengue,2026-01-24,4
REC_02803,Wakad,Cholera,2026-01-08,3
REC_02804,Shivajinagar,Dengue,2025-12-27,0
REC_02805,Hingne Khurd,Diarrhea,2026-02-14,2
REC_02806,Baner,Cholera,2025-12-02,4
REC_02807,Kalyani Nagar,Dengue,2026-01-31,1
REC_02808,Baner,Cholera,2025-12-22,4
REC_02809,Wakad,Malaria,2026-01-23,2
REC_02810,Baner,Cholera,2025-12-31,4
REC_02811,Shivajinagar,Dengue,2026-02-21,2
REC_02812,Shivajinagar,Cholera,2025-12-27,5
REC_02813,Koregaon Park,Dengue,2025-12-07,2
REC_02814,Wakad,Diarrhea,2025-12-02,5
REC_02815,Koregaon Park,Diarrhea,2026-02-26,5
REC_02816,Wakad,Diarrhea,2026-01-21,1
REC_02817,Kalyani Nagar,Dengue,2025-12-28,2
REC_02818,Kalyani Nagar,Diarrhea,2026-02-26,2
REC_02819,Viman Nagar,Dengue,2026-02-18,2
REC_02820,Wakad,Diarrhea,2026-01-27,5
REC_02821,Hingne Khurd,Dengue,2025-12-23,2
REC_02822,Baner,Cholera,2026-01-06,3
REC_02823,Wakad,Dengue,2025-12-27,4
REC_02824,Kothrud,Dengue,2026-01-30,4
REC_02825,Viman Nagar,Dengue,2026-01-19,3
REC_02826,Kothrud,Diarrhea,2025-12-06,2
REC_02827,Shivajinagar,Dengue,2025-12-22,6
REC_02828,Kalyani Nagar,Diarrhea,2026-01-14,2
REC_02829,Baner,Typhoid,2026-02-27,2
REC_02830,Wakad,Diarrhea,2026-02-15,2
REC_02831,Kothrud,Diarrhea,2025-12-27,1
REC_02832,Baner,Dengue,2025-12-23,1
REC_02833,Shivajinagar,Diarrhea,2025-12-06,4
REC_02834,Kalyani Nagar,Dengue,2026-02-16,1
REC_02835,Hingne Khurd,Diarrhea,2026-01-17,1
REC_02836,Viman Nagar,Dengue,2025-12-02,2
REC_02837,Baner,Diarrhea,2025-12-01,4
REC_02838,Baner,Malaria,2025-12-06,5
REC_02839,Hingne Khurd,Typhoid,2026-02-17,4
REC_02840,Baner,Dengue,2025-12-20,0
REC_02841,Shivajinagar,Diarrhea,2025-12-08,2
REC_02842,Shivajinagar,Dengue,2025-12-11,3
REC_02843,Hingne Khurd,Diarrhea,2025-12-23,3
REC_02844,Viman Nagar,Cholera,2026-01-01,4
REC_02845,Wakad,Diarrhea,2026-02-15,1
REC_02846,Kothrud,Diarrhea,2026-01-11,4
REC_02847,Wakad,Cholera,2026-02-19,2
REC_02848,Baner,Diarrhea,2025-12-04,3
REC_02849,Kothrud,Diarrhea,2026-02-16,3
REC_02850,Koregaon Park,Diarrhea,2026-02-08,2
REC_02851,Hingne Khurd,Diarrhea,2026-02-26,3
REC_02852,Hingne Khurd,Dengue,2025-12-13,3
REC_02853,Viman Nagar,Typhoid,2026-01-04,5
REC_02854,Kothrud,Diarrhea,2026-01-03,1
REC_02855,Shivajinagar,Dengue,2026-01-18,4
REC_02856,Kothrud,Diarrhea,2026-02-25,3
REC_02857,Baner,Malaria,2026-02-16,6
REC_02858,Shivajinagar,Dengue,2025-12-10,2
REC_02859,Kalyani Nagar,Diarrhea,2025-12-23,3
REC_02860,Kalyani Nagar,Typhoid,2026-02-12,2
REC_02861,Koregaon Park,Typhoid,2026-01-12,3
REC_02862,Kalyani Nagar,Cholera,2026-01-19,5
REC_02863,Hingne Khurd,Typhoid,2025-12-16,2
REC_02864,Kothrud,Dengue,2026-02-07,4
REC_02865,Kalyani Nagar,Malaria,2026-02-22,2
REC_02866,Wakad,Typhoid,2025-12-07,0
REC_02867,Viman Nagar,Malaria,2026-02-16,2
REC_02868,Wakad,Diarrhea,2026-02-11,5
REC_02869,Kalyani Nagar,Diarrhea,2025-12-27,1
REC_02870,Koregaon Park,Malaria,2026-02-16,1
REC_02871,Viman Nagar,Cholera,2025-12-11,5
REC_02872,Baner,Diarrhea,2026-01-11,6
REC_02873,Wakad,Diarrhea,2026-02-19,3
REC_02874,Koregaon Park,Cholera,2026-01-05,4
REC_02875,Kothrud,Diarrhea,2026-02-25,4
REC_02876,Kothrud,Dengue,2026-01-31,3
REC_02877,Wakad,Diarrhea,2026-01-31,2
REC_02878,Kalyani Nagar,Typhoid,2025-12-09,4
REC_02879,Koregaon Park,Diarrhea,2026-02-15,4
REC_02880,Kothrud,Diarrhea,2026-02-17,4
REC_02881,Baner,Diarrhea,2026-01-05,4
REC_02882,Shivajinagar,Dengue,2025-12-10,1
REC_02883,Kalyani Nagar,Typhoid,2026-02-27,2
REC_02884,Koregaon Park,Typhoid,2025-12-18,3
REC_02885,Baner,Dengue,2026-01-20,13
REC_02886,Koregaon Park,Dengue,2025-12-17,4
REC_02887,Viman Nagar,Cholera,2025-12-31,1
REC_02888,Baner,Typhoid,2025-12-22,0
REC_02889,Kalyani Nagar,Typhoid,2025-12-11,2
REC_02890,Viman Nagar,Typhoid,2026-01-26,5
REC_02891,Kalyani Nagar,Diarrhea,2026-02-14,3
REC_02892,Kothrud,Diarrhea,2025-12-20,3
REC_02893,Shivajinagar,Diarrhea,2025-12-20,2
REC_02894,Kalyani Nagar,Dengue,2025-12-28,4
REC_02895,Kalyani Nagar,Diarrhea,2026-02-16,3
REC_02896,Kothrud,Diarrhea,2026-01-15,4
REC_02897,Hingne Khurd,Diarrhea,2025-12-11,1
REC_02898,Kothrud,Diarrhea,2026-01-26,4
REC_02899,Viman Nagar,Diarrhea,2026-01-09,2
REC_02900,Kothrud,Dengue,2025-12-18,3
REC_02901,Kothrud,Dengue,2025-12-11,4
REC_02902,Shivajinagar,Dengue,2025-12-22,2
REC_02903,Kothrud,Dengue,2025-12-04,1
REC_02904,Koregaon Park,Cholera,2025-12-25,4
REC_02905,Kalyani Nagar,Dengue,2026-01-31,3
REC_02906,Koregaon Park,Dengue,2026-01-20,1
REC_02907,Shivajinagar,Diarrhea,2025-12-09,4
REC_02908,Wakad,Diarrhea,2026-02-23,2
REC_02909,Hingne Khurd,Dengue,2026-01-07,4
REC_02910,Koregaon Park,Diarrhea,2025-12-22,1
REC_02911,Shivajinagar,Diarrhea,2025-12-10,6
REC_02912,Viman Nagar,Dengue,2026-02-09,6
REC_02913,Wakad,Dengue,2026-01-16,2
REC_02914,Shivajinagar,Cholera,2025-12-15,2
REC_02915,Shivajinagar,Typhoid,2026-01-14,1
REC_02916,Hingne Khurd,Diarrhea,2026-01-15,3
REC_02917,Kalyani Nagar,Dengue,2026-01-16,6
REC_02918,Koregaon Park,Diarrhea,2026-02-17,1
REC_02919,Viman Nagar,Diarrhea,2026-02-06,3
REC_02920,Baner,Dengue,2025-12-24,0
REC_02921,Koregaon Park,Diarrhea,2026-02-14,3
REC_02922,Baner,Diarrhea,2026-02-18,1
REC_02923,Shivajinagar,Malaria,2026-01-05,3
REC_02924,Kothrud,Diarrhea,2026-01-31,2
REC_02925,Viman Nagar,Typhoid,2025-12-28,6
REC_02926,Wakad,Malaria,2026-01-26,3
REC_02927,Kothrud,Typhoid,2025-12-30,3
REC_02928,Kothrud,Dengue,2026-02-23,4
REC_02929,Koregaon Park,Typhoid,2026-02-26,3
REC_02930,Viman Nagar,Dengue,2026-02-05,3
REC_02931,Kalyani Nagar,Dengue,2026-01-09,1
REC_02932,Shivajinagar,Diarrhea,2026-01-18,5
REC_02933,Shivajinagar,Diarrhea,2026-01-12,3
REC_02934,Shivajinagar,Cholera,2025-12-08,5
REC_02935,Shivajinagar,Malaria,2026-01-27,5
REC_02936,Koregaon Park,Dengue,2026-02-27,2
REC_02937,Baner,Diarrhea,2025-12-26,2
REC_02938,Shivajinagar,Diarrhea,2026-02-19,2
REC_02939,Baner,Malaria,2026-01-27,4
REC_02940,Baner,Diarrhea,2025-12-02,3
REC_02941,Kalyani Nagar,Diarrhea,2025-12-06,2
REC_02942,Shivajinagar,Typhoid,2026-02-19,5
REC_02943,Hingne Khurd,Cholera,2025-12-15,2
REC_02944,Wakad,Dengue,2026-01-17,4
REC_02945,Kothrud,Diarrhea,2025-12-31,6
REC_02946,Baner,Malaria,2026-02-26,3
REC_02947,Viman Nagar,Diarrhea,2026-01-12,4
REC_02948,Viman Nagar,Diarrhea,2025-12-18,2
REC_02949,Wakad,Cholera,2025-12-02,4
REC_02950,Viman Nagar,Diarrhea,2026-01-28,1
REC_02951,Hingne Khurd,Cholera,2026-01-03,1
REC_02952,Viman Nagar,Typhoid,2025-12-28,2
REC_02953,Kothrud,Cholera,2026-02-12,5
REC_02954,Kothrud,Typhoid,2026-02-07,1
REC_02955,Baner,Diarrhea,2026-02-20,3
REC_02956,Shivajinagar,Dengue,2026-01-13,2
REC_02957,Kalyani Nagar,Malaria,2025-12-26,5
REC_02958,Hingne Khurd,Dengue,2026-02-06,4
REC_02959,Baner,Diarrhea,2026-02-27,3
REC_02960,Hingne Khurd,Diarrhea,2026-01-03,6
REC_02961,Shivajinagar,Diarrhea,2025-12-18,3
REC_02962,Koregaon Park,Cholera,2025-12-16,4
REC_02963,Viman Nagar,Cholera,2026-01-03,3
REC_02964,Viman Nagar,Dengue,2026-02-14,3
REC_02965,Kalyani Nagar,Malaria,2026-02-15,1
REC_02966,Shivajinagar,Diarrhea,2025-12-29,2
REC_02967,Baner,Malaria,2026-01-16,5
REC_02968,Kalyani Nagar,Diarrhea,2026-01-25,2
REC_02969,Shivajinagar,Diarrhea,2025-12-16,5
REC_02970,Wakad,Diarrhea,2025-12-14,6
REC_02971,Kothrud,Typhoid,2026-02-19,3
REC_02972,Kalyani Nagar,Typhoid,2025-12-13,2
REC_02973,Kalyani Nagar,Dengue,2025-12-13,2
REC_02974,Baner,Diarrhea,2026-01-13,3
REC_02975,Hingne Khurd,Diarrhea,2026-01-06,4
REC_02976,Wakad,Dengue,2026-01-31,1
REC_02977,Baner,Dengue,2026-02-12,4
REC_02978,Shivajinagar,Diarrhea,2025-12-10,2
REC_02979,Shivajinagar,Malaria,2026-01-16,3
REC_02980,Shivajinagar,Dengue,2025-12-25,0
REC_02981,Koregaon Park,Diarrhea,2026-02-04,3
REC_02982,Shivajinagar,Diarrhea,2025-12-24,5
REC_02983,Hingne Khurd,Dengue,2026-02-18,2
REC_02984,Wakad,Dengue,2026-01-29,6
REC_02985,Viman Nagar,Typhoid,2026-02-23,3
REC_02986,Kothrud,Dengue,2025-12-25,0
REC_02987,Hingne Khurd,Cholera,2026-01-02,2
REC_02988,Hingne Khurd,Diarrhea,2026-02-27,1
REC_02989,Koregaon Park,Malaria,2025-12-08,8
REC_02990,Viman Nagar,Dengue,2026-01-08,4
REC_02991,Viman Nagar,Dengue,2026-02-12,3
REC_02992,Kothrud,Dengue,2025-12-06,4
REC_02993,Kothrud,Dengue,2025-12-29,3
REC_02994,Viman Nagar,Diarrhea,2026-02-03,4
REC_02995,Shivajinagar,Dengue,2025-12-29,5
REC_02996,Hingne Khurd,Diarrhea,2026-02-05,5
REC_02997,Baner,Diarrhea,2026-01-26,2
REC_02998,Kothrud,Dengue,2026-01-23,2
REC_02999,Koregaon Park,Dengue,2025-12-13,4
REC_03000,Koregaon Park,Dengue,2026-02-14,4
REC_03001,Kothrud,Dengue,2026-02-26,6
REC_03002,Viman Nagar,Diarrhea,2026-02-14,5
REC_03003,Wakad,Malaria,2026-02-14,2
REC_03004,Baner,Diarrhea,2026-01-05,5
REC_03005,Baner,Diarrhea,2026-01-12,2
REC_03006,Kothrud,Diarrhea,2025-12-05,5
REC_03007,Shivajinagar,Diarrhea,2025-12-25,6
REC_03008,Wakad,Diarrhea,2025-12-13,4
REC_03009,Baner,Dengue,2025-12-07,3
REC_03010,Kothrud,Dengue,2025-12-23,4
REC_03011,Koregaon Park,Diarrhea,2026-02-23,2
REC_03012,Baner,Malaria,2026-01-07,4
REC_03013,Kalyani Nagar,Diarrhea,2026-01-17,2
REC_03014,Wakad,Diarrhea,2026-02-22,2
REC_03015,Wakad,Diarrhea,2026-01-31,5
REC_03016,Kalyani Nagar,Diarrhea,2025-12-25,2
REC_03017,Hingne Khurd,Diarrhea,2025-12-09,5
REC_03018,Koregaon Park,Diarrhea,2026-02-14,4
REC_03019,Kalyani Nagar,Diarrhea,2026-01-26,1
REC_03020,Viman Nagar,Diarrhea,2025-12-13,2
REC_03021,Viman Nagar,Diarrhea,2026-02-10,9
REC_03022,Kothrud,Typhoid,2026-02-08,4
REC_03023,Wakad,Diarrhea,2026-01-07,5
REC_03024,Hingne Khurd,Diarrhea,2025-12-30,3
REC_03025,Hingne Khurd,Diarrhea,2026-01-18,3
REC_03026,Baner,Diarrhea,2025-12-15,4
REC_03027,Baner,Dengue,2026-02-09,3
REC_03028,Kalyani Nagar,Typhoid,2026-01-19,2
REC_03029,Hingne Khurd,Dengue,2025-12-14,4
REC_03030,Kalyani Nagar,Diarrhea,2026-02-26,2
REC_03031,Koregaon Park,Diarrhea,2026-01-06,8
REC_03032,Kalyani Nagar,Cholera,2026-02-16,1
REC_03033,Baner,Dengue,2026-02-26,4
REC_03034,Wakad,Diarrhea,2026-02-08,5
REC_03035,Kalyani Nagar,Diarrhea,2026-02-27,1
REC_03036,Shivajinagar,Malaria,2026-02-09,1
REC_03037,Wakad,Dengue,2026-02-19,3
REC_03038,Hingne Khurd,Diarrhea,2025-12-20,2
REC_03039,Hingne Khurd,Diarrhea,2025-12-15,4
REC_03040,Kalyani Nagar,Dengue,2026-02-04,4
REC_03041,Wakad,Diarrhea,2026-02-02,0
REC_03042,Baner,Diarrhea,2025-12-12,2
REC_03043,Baner,Diarrhea,2026-02-01,5
REC_03044,Viman Nagar,Cholera,2026-01-29,4
REC_03045,Hingne Khurd,Diarrhea,2025-12-31,2
REC_03046,Kothrud,Cholera,2025-12-11,2
REC_03047,Viman Nagar,Typhoid,2026-01-09,3
REC_03048,Baner,Dengue,2026-02-03,2
REC_03049,Wakad,Dengue,2025-12-07,3
REC_03050,Koregaon Park,Diarrhea,2026-01-27,3
REC_03051,Baner,Diarrhea,2025-12-24,2
REC_03052,Wakad,Diarrhea,2025-12-04,4
REC_03053,Viman Nagar,Diarrhea,2026-01-13,0
REC_03054,Hingne Khurd,Diarrhea,2025-12-01,3
REC_03055,Baner,Diarrhea,2026-01-10,2
REC_03056,Kalyani Nagar,Dengue,2026-01-06,1
REC_03057,Wakad,Typhoid,2025-12-02,6
REC_03058,Hingne Khurd,Malaria,2026-01-14,3
REC_03059,Koregaon Park,Cholera,2025-12-21,2
REC_03060,Koregaon Park,Dengue,2026-01-01,2
REC_03061,Kothrud,Cholera,2025-12-31,1
REC_03062,Wakad,Dengue,2025-12-16,2
REC_03063,Viman Nagar,Dengue,2026-02-19,3
REC_03064,Kothrud,Dengue,2026-01-24,3
REC_03065,Kothrud,Diarrhea,2025-12-02,4
REC_03066,Shivajinagar,Typhoid,2026-02-07,2
REC_03067,Baner,Diarrhea,2026-01-17,1
REC_03068,Wakad,Cholera,2026-01-23,0
REC_03069,Kothrud,Diarrhea,2026-02-14,4
REC_03070,Shivajinagar,Diarrhea,2025-12-30,3
REC_03071,Viman Nagar,Typhoid,2026-02-18,2
REC_03072,Hingne Khurd,Dengue,2025-12-20,1
REC_03073,Kalyani Nagar,Malaria,2025-12-15,2
REC_03074,Kalyani Nagar,Cholera,2025-12-16,4
REC_03075,Wakad,Cholera,2025-11-30,1
REC_03076,Kothrud,Cholera,2026-02-09,6
REC_03077,Kalyani Nagar,Cholera,2026-02-02,2
REC_03078,Baner,Dengue,2026-02-03,6
REC_03079,Kalyani Nagar,Typhoid,2026-01-05,5
REC_03080,Kalyani Nagar,Diarrhea,2025-12-23,6
REC_03081,Kalyani Nagar,Cholera,2026-02-21,2
REC_03082,Koregaon Park,Diarrhea,2026-01-30,5
REC_03083,Shivajinagar,Diarrhea,2025-12-20,4
REC_03084,Kothrud,Diarrhea,2026-01-05,3
REC_03085,Baner,Malaria,2026-01-03,1
REC_03086,Kothrud,Dengue,2026-01-06,1
REC_03087,Koregaon Park,Typhoid,2026-01-21,2
REC_03088,Wakad,Typhoid,2025-12-14,2
REC_03089,Wakad,Dengue,2026-01-10,3
REC_03090,Wakad,Diarrhea,2025-12-03,4
REC_03091,Viman Nagar,Diarrhea,2026-01-07,2
REC_03092,Kalyani Nagar,Diarrhea,2026-02-16,1
REC_03093,Viman Nagar,Dengue,2025-12-22,3
REC_03094,Shivajinagar,Typhoid,2025-12-14,1
REC_03095,Wakad,Diarrhea,2026-02-27,5
REC_03096,Koregaon Park,Diarrhea,2025-12-11,2
REC_03097,Baner,Diarrhea,2026-02-19,2
REC_03098,Kothrud,Dengue,2026-02-07,2
REC_03099,Kalyani Nagar,Diarrhea,2026-02-19,1
REC_03100,Hingne Khurd,Dengue,2026-01-22,4
REC_03101,Baner,Dengue,2026-02-25,3
REC_03102,Kalyani Nagar,Diarrhea,2026-01-06,4
REC_03103,Viman Nagar,Cholera,2025-12-27,7
REC_03104,Viman Nagar,Diarrhea,2026-02-16,2
REC_03105,Baner,Dengue,2025-12-18,6
REC_03106,Viman Nagar,Diarrhea,2026-02-06,3
REC_03107,Wakad,Typhoid,2026-02-01,2
REC_03108,Shivajinagar,Diarrhea,2025-12-03,1
REC_03109,Kothrud,Typhoid,2026-02-18,5
REC_03110,Shivajinagar,Diarrhea,2025-12-09,2
REC_03111,Kalyani Nagar,Diarrhea,2025-12-11,4
REC_03112,Kothrud,Dengue,2026-02-06,4
REC_03113,Koregaon Park,Malaria,2025-12-06,4
REC_03114,Kothrud,Malaria,2026-01-12,2
REC_03115,Shivajinagar,Diarrhea,2025-12-22,1
REC_03116,Baner,Cholera,2025-12-01,4
REC_03117,Kothrud,Typhoid,2026-01-05,2
REC_03118,Koregaon Park,Dengue,2026-02-06,7
REC_03119,Koregaon Park,Dengue,2025-12-19,4
REC_03120,Koregaon Park,Malaria,2026-02-27,3
REC_03121,Shivajinagar,Dengue,2026-01-12,6
REC_03122,Kothrud,Diarrhea,2026-02-07,4
REC_03123,Hingne Khurd,Cholera,2026-02-11,3
REC_03124,Baner,Cholera,2026-01-19,5
REC_03125,Wakad,Diarrhea,2026-02-17,2
REC_03126,Kothrud,Typhoid,2025-12-30,5
REC_03127,Koregaon Park,Diarrhea,2026-01-09,2
REC_03128,Hingne Khurd,Dengue,2026-01-26,2
REC_03129,Wakad,Diarrhea,2025-12-04,1
REC_03130,Wakad,Diarrhea,2026-01-01,4
REC_03131,Kalyani Nagar,Diarrhea,2026-01-11,4
